age,fnlwgt,education.num,hours.per.week
54,156877,9,40
45,33300,11,50
28,50814,9,40
60,160625,9,40
28,405793,12,45
39,288551,9,40
33,168782,11,40
24,229773,13,40
20,344278,7,40
37,93225,10,40
39,122353,13,45
58,106942,10,40
22,103277,10,20
46,165953,13,45
49,163352,15,85
24,34568,11,40
33,295649,9,40
37,179671,9,40
32,230420,9,45
30,23778,4,40
24,191269,13,65
42,227065,10,32
21,27049,9,25
35,89508,9,50
31,243142,9,40
31,339482,9,40
37,352882,9,70
45,145636,14,43
37,138940,7,40
53,279129,10,30
30,225053,9,50
42,251795,10,50
31,373432,13,55
34,177437,10,45
29,191355,14,40
32,137076,10,40
50,172175,15,50
32,177675,9,40
33,295621,13,25
24,81145,10,75
29,183639,9,97
55,342121,10,40
37,202683,10,48
26,190469,13,40
47,192776,13,50
29,87745,10,60
43,170214,10,50
32,239150,10,40
37,180477,9,47
47,207140,9,38
25,108779,14,40
34,34104,14,38
33,99309,10,50
46,456062,16,55
24,291578,9,50
41,349703,12,40
30,226396,9,30
36,732569,5,40
41,242586,10,40
37,78928,5,40
49,165134,11,35
35,296478,10,40
39,451059,5,40
28,526528,10,40
42,141459,9,40
61,136787,10,40
46,78529,13,60
27,109004,9,40
41,103980,10,52
36,175643,9,35
37,146398,13,40
46,216414,14,60
27,100168,4,40
50,174102,9,40
35,282979,9,50
47,151584,9,40
33,240763,10,40
39,255407,9,40
48,162096,5,45
25,84224,13,40
51,217647,10,40
36,160035,9,40
45,67716,9,48
43,117022,9,40
81,247232,6,28
19,208506,10,28
35,117381,13,45
35,250504,9,60
22,309348,10,15
35,187119,13,65
25,117833,13,35
21,116489,10,60
22,273734,9,20
20,27049,10,20
47,276087,11,26
42,142424,11,40
31,172304,10,50
22,195532,13,40
53,288353,13,40
34,172664,9,40
38,54317,10,60
39,139703,9,28
39,108540,9,40
36,166549,13,55
67,106143,16,40
22,110200,13,40
46,312015,9,40
28,435842,13,40
40,270147,14,40
41,192589,13,40
40,104235,14,99
65,180869,10,35
21,267040,6,40
52,276515,13,40
48,304791,10,40
25,247025,13,48
58,106546,9,40
19,183041,9,20
20,184678,9,32
33,241885,10,40
49,216453,11,45
35,170617,9,48
21,170108,10,40
31,181091,13,40
39,164593,16,40
50,176609,10,45
38,190174,9,40
18,180039,8,20
50,108435,14,60
35,187089,11,42
25,207875,10,20
54,230767,12,40
37,263094,13,40
27,209109,14,35
41,160467,14,40
46,308334,2,30
37,210452,14,38
60,235535,9,48
33,127894,15,60
48,139290,6,48
47,169549,9,40
31,153078,12,50
45,36006,13,45
35,166416,9,99
24,219754,9,40
42,204235,10,40
26,273399,10,40
21,138768,10,40
54,377701,9,32
23,240063,13,25
48,103713,14,40
31,139753,13,40
36,214816,9,40
49,118567,10,40
23,148709,9,40
27,244566,6,40
28,194200,9,70
30,189759,13,40
18,210932,9,40
62,131117,4,38
28,227840,9,40
29,160786,6,35
35,185621,13,40
43,143828,14,40
53,225768,11,40
23,186634,8,40
43,19914,10,15
63,237620,9,30
46,119944,14,50
37,61299,10,45
49,184428,13,40
67,154035,9,32
49,332355,9,40
23,520231,10,45
28,132686,9,40
49,120629,10,30
30,36383,13,40
25,95691,9,30
37,73471,13,47
25,108317,13,40
53,340723,15,40
23,414545,10,40
22,246965,10,12
28,149624,13,40
29,253593,9,40
29,114870,10,40
21,246207,10,20
49,61307,4,38
43,289669,14,40
37,277022,9,40
47,418961,11,25
32,447066,13,50
52,30118,10,42
60,146674,6,40
47,229394,7,55
24,196742,9,40
42,247695,9,45
33,389932,9,55
25,175370,10,40
33,62155,10,35
50,183390,13,40
63,273010,9,40
39,184659,9,40
37,190105,9,55
51,124963,12,50
45,261192,9,40
35,212465,9,40
49,155372,14,40
45,331482,13,50
43,598995,13,42
21,223352,9,30
50,120190,14,45
29,144556,9,45
27,126060,13,40
57,190747,5,40
25,114150,9,40
47,223342,9,40
51,168660,9,50
25,113035,10,40
24,33016,10,40
20,100188,10,24
41,196456,14,40
24,177287,10,30
47,168232,9,45
36,284166,9,60
32,159187,11,40
58,34788,10,40
42,94600,9,40
30,35644,9,10
18,157131,7,30
38,87556,13,55
42,126701,13,45
23,209034,9,40
24,193416,10,40
30,248588,8,40
41,111772,12,40
50,358740,9,40
37,209214,3,40
48,122086,9,40
52,98588,9,40
19,187161,10,25
40,77357,15,40
59,193335,9,40
45,197240,8,40
35,331831,13,40
24,34246,13,40
59,195467,14,40
34,297094,9,40
32,143604,6,37
56,156842,10,40
38,197365,9,50
90,313986,7,40
23,175837,7,40
55,278228,6,35
30,30226,7,40
58,112945,15,40
46,170092,14,43
24,418405,9,40
30,176185,12,60
60,202226,10,44
60,135470,3,40
22,117363,10,35
35,174597,13,40
57,170244,15,40
38,186191,13,40
17,317681,7,10
38,117802,9,65
40,169031,9,40
55,51008,9,40
52,232024,10,60
24,117363,13,35
35,410034,10,50
39,191002,9,40
37,326886,9,40
34,24529,9,15
60,125019,13,48
17,165918,7,20
20,112847,9,40
28,190367,9,45
36,318972,10,65
36,219611,13,50
23,235894,7,55
58,56331,13,40
53,152657,6,40
53,324568,7,45
19,27433,8,30
52,123780,9,38
23,522881,3,35
28,149991,13,42
51,289436,13,60
21,202871,9,20
31,169583,9,40
21,255957,10,40
32,313729,9,40
46,330087,13,45
21,209955,9,48
28,123147,10,40
43,320277,13,40
50,343014,10,40
56,204254,6,45
43,132130,11,40
66,220543,9,40
31,133861,11,40
33,403552,9,32
21,179720,9,30
50,304955,13,60
32,190228,9,60
51,183611,12,55
49,235683,10,40
18,192583,10,30
35,186934,14,40
47,156926,13,45
52,81436,15,40
48,115585,13,40
30,242122,9,40
39,342642,9,60
44,99651,14,40
34,84119,9,40
38,115336,9,70
44,234885,9,40
34,160449,9,44
49,133729,10,17
17,147339,6,15
66,167711,9,40
51,125796,7,40
41,175674,13,40
43,227734,11,22
20,286734,10,35
45,175625,9,38
28,339002,9,20
38,205852,13,40
41,170924,14,40
29,191722,10,54
22,303822,6,40
54,175912,9,40
32,116055,9,35
49,206577,10,40
25,160261,10,40
42,230684,13,40
19,264593,10,40
40,198452,7,40
19,262601,9,14
50,177896,16,40
27,156266,9,20
54,202415,9,40
41,58930,13,40
52,108435,14,50
17,228399,7,7
55,178644,5,55
20,323573,9,20
36,138940,13,50
42,557644,9,40
32,236543,8,40
19,39756,10,15
62,33142,14,60
50,133963,13,50
48,349986,11,40
47,106252,13,50
38,316211,9,40
52,178915,9,40
23,178272,13,40
25,158662,9,50
70,90245,9,5
34,112062,14,40
28,200515,10,35
41,227968,13,35
42,266710,10,41
49,179869,9,40
25,236267,9,40
25,374918,8,40
43,140988,13,45
33,309350,9,40
41,93885,10,48
44,29591,13,40
31,123397,9,35
27,183523,13,45
22,347803,10,20
28,186239,10,40
52,203392,10,40
78,237294,9,45
18,133654,9,40
34,202046,9,35
60,168223,13,30
39,140854,9,50
33,155198,5,35
53,20676,9,48
36,161141,12,40
41,82319,8,10
42,334783,9,40
41,188307,9,40
44,274363,9,50
41,42563,13,25
23,32950,10,40
23,314894,9,45
33,208405,14,50
21,163870,10,40
41,112797,14,60
41,229148,9,60
53,321770,9,35
45,183710,5,40
60,123218,10,40
25,158751,11,55
28,304960,12,40
22,148431,9,40
26,82246,13,38
50,108933,5,40
36,290560,10,45
43,313022,9,40
37,410913,9,40
39,91367,14,45
25,195914,10,30
51,200576,10,63
60,240521,9,40
33,108438,9,40
53,30008,6,35
55,105582,9,40
35,127306,11,40
60,338345,9,45
50,171225,13,40
43,162003,10,40
28,54683,10,40
25,138765,10,40
30,159773,13,45
34,269723,9,50
77,149912,13,10
21,273403,11,50
56,197114,9,28
31,259531,11,40
20,130840,9,20
22,275385,10,25
42,175674,5,40
26,224563,13,40
44,177937,16,36
22,324922,9,50
20,174714,10,20
52,99682,10,52
35,192626,10,50
44,149943,15,60
47,121124,13,40
50,121038,11,40
25,102476,13,50
50,72351,13,45
80,86111,16,30
40,179533,9,75
45,358242,13,45
60,75726,9,40
49,144844,9,52
46,155654,9,40
33,236396,13,55
53,177916,13,40
63,106551,9,40
35,155961,9,35
49,291783,13,40
40,182268,1,40
23,227471,9,24
48,141511,14,40
42,46094,13,33
32,34437,9,40
17,262511,7,20
50,195638,6,40
18,96445,10,24
56,158752,14,50
50,213296,10,48
36,33001,9,50
31,156743,14,76
40,408229,2,45
46,142210,9,25
49,358668,16,45
47,201865,9,40
58,175127,8,40
52,190909,9,40
24,204172,9,48
39,167482,12,50
26,366662,9,50
37,227597,10,40
32,205581,10,50
24,127753,8,40
51,290290,13,45
45,120131,10,40
30,243190,15,20
42,57600,9,45
67,89346,13,40
24,91999,12,20
18,60981,7,4
20,381357,5,28
24,202570,13,15
43,115603,10,40
30,131776,14,40
19,198668,9,40
19,127085,10,10
28,183445,9,70
58,243929,13,48
48,121124,10,40
28,54042,11,35
55,199067,13,42
30,205204,9,40
59,205759,16,50
45,98475,13,45
27,193868,9,50
46,190487,9,28
37,186009,9,60
43,35236,10,84
24,230229,3,40
58,293399,7,40
19,272063,9,35
62,223637,9,35
43,212894,13,50
53,216931,4,38
35,48779,9,35
37,342084,10,60
17,178953,8,20
41,44006,11,40
31,188108,9,40
51,228516,9,45
46,94809,10,30
40,150755,13,75
48,118330,13,40
37,103474,9,40
27,278720,9,45
44,239723,10,45
40,226902,14,50
41,70884,9,40
39,134367,14,24
30,347166,9,60
23,219835,10,40
22,188950,10,40
43,169203,11,35
28,295163,8,40
39,119272,6,40
40,201734,10,48
33,65278,13,40
47,190072,10,40
37,182668,6,35
42,262425,10,50
65,105116,10,40
27,126060,9,40
31,137367,7,40
42,120277,14,40
39,183092,16,40
27,132326,10,40
42,192569,15,39
28,107389,9,32
42,211253,13,40
53,151580,11,40
19,216804,4,33
48,172695,11,40
50,142073,9,55
27,493689,13,40
37,238959,9,40
65,170939,13,40
56,37394,14,40
47,120131,13,40
52,137658,7,40
23,143032,14,36
17,29571,8,15
34,112564,9,45
20,218962,9,40
75,242108,9,15
26,273792,10,20
61,35649,10,6
84,388384,4,10
42,202872,10,12
30,188798,9,40
35,330664,9,40
39,269722,13,70
19,406078,10,25
33,263561,9,60
26,167350,9,50
25,252803,9,40
29,169631,9,40
25,185942,14,40
31,36302,13,50
41,242619,12,80
51,133336,9,40
37,112554,9,45
24,314182,9,50
49,360491,9,40
52,51048,13,55
41,160785,11,40
39,148903,9,50
54,178946,9,48
65,28367,9,55
53,295520,5,25
31,329874,10,40
59,182460,9,30
25,133373,13,80
29,369114,9,40
53,218311,9,35
40,303291,10,35
55,419732,10,38
25,182227,10,30
32,330715,10,40
43,242521,9,40
50,116287,12,60
49,78859,14,20
64,285052,10,10
33,239018,16,60
62,35783,10,60
35,187711,9,40
26,120238,13,40
18,57957,9,15
21,209483,10,20
29,243875,11,40
45,30457,13,40
20,482732,9,24
22,183257,10,20
69,141181,3,40
29,278637,13,45
55,156430,13,40
40,220460,9,40
40,88368,10,40
25,193820,14,40
52,208137,11,40
17,167658,8,6
19,39026,9,30
38,275223,13,40
29,71860,9,60
74,88638,16,20
43,193494,10,40
47,102308,14,50
25,135603,9,40
60,82388,10,38
41,306495,9,40
41,175674,10,40
43,198203,10,40
32,190577,13,40
35,316141,10,40
33,56701,13,75
31,43716,11,43
36,166697,13,40
33,201763,13,50
20,104443,10,20
46,190115,12,40
44,193494,10,72
29,246933,9,40
57,197875,9,40
35,126569,10,40
41,207779,9,40
42,121718,9,24
49,452402,10,60
29,108594,9,40
38,34180,10,40
47,344157,7,40
24,261561,13,40
49,34021,13,50
24,192017,10,30
28,224629,14,30
18,59202,9,10
18,100875,7,28
53,128272,16,70
31,144949,13,40
47,107231,16,35
31,110643,13,55
22,123727,10,21
26,121040,12,40
43,125405,9,40
50,97449,10,48
20,432052,10,15
45,188330,13,60
20,38772,6,50
41,171615,10,48
49,186172,9,45
31,265706,13,40
23,145651,10,20
32,24961,11,40
43,396758,13,70
23,145111,9,50
20,275691,9,28
44,83508,15,99
34,516337,7,40
27,410351,9,40
35,82622,10,80
54,466502,4,30
36,29814,7,40
30,63910,9,40
34,208353,9,40
31,451744,9,50
60,73091,9,50
56,346033,5,40
31,50178,10,40
34,34572,11,60
45,315984,9,50
35,31095,10,60
35,42044,12,40
53,347446,5,40
39,129150,13,50
28,394927,10,40
29,216481,14,40
61,54373,10,40
40,297396,10,60
45,72844,9,46
24,289448,11,40
30,296462,14,30
47,469907,12,40
38,146042,13,60
23,196508,10,40
66,293114,9,40
36,98037,11,40
33,37274,10,40
49,233059,9,60
44,167725,9,40
43,144811,15,50
27,148153,9,40
44,222596,9,50
45,238386,10,40
27,169117,9,40
23,434467,9,48
51,99987,6,40
41,132125,9,40
29,421065,9,48
60,227332,14,40
31,122609,9,40
42,236110,3,40
21,221480,10,25
62,214288,9,40
60,190682,11,37
27,116613,10,50
20,309580,9,40
50,217083,9,40
20,353195,9,35
21,221157,9,30
44,202565,9,45
49,50748,10,55
18,282609,3,30
41,342834,10,40
20,36235,12,40
25,306908,13,45
32,169841,10,55
31,252752,9,40
46,370119,15,60
26,354784,10,20
42,91468,9,40
45,131826,10,40
28,82531,10,40
46,108699,10,60
70,172370,15,25
26,53209,9,40
45,45891,10,42
42,318947,9,40
30,268575,9,40
40,165309,10,43
29,58522,9,40
29,250967,11,40
50,164127,9,40
17,202344,6,25
25,176729,13,60
26,176008,9,40
17,100828,10,20
20,215495,5,40
19,121074,4,99
34,45522,9,40
19,56424,8,20
42,124692,14,40
39,172538,9,40
29,147256,12,40
45,197332,13,40
32,207284,9,40
31,181372,9,35
41,271753,13,40
52,133403,10,55
26,167350,8,40
46,360096,13,60
24,585203,13,45
35,308874,9,40
20,275190,9,40
45,188386,9,45
38,171344,7,36
44,320984,10,60
22,215395,9,37
24,124971,9,38
51,311350,13,40
41,49156,9,40
56,170070,9,40
53,101432,9,50
61,133969,9,63
47,184945,10,35
49,188823,9,42
20,184779,10,20
17,79682,6,30
24,43387,13,55
36,169426,9,40
42,23510,14,60
52,216342,13,55
22,68678,9,40
26,384276,9,40
55,88876,14,60
51,166934,9,40
38,183800,12,40
32,228265,9,30
55,211678,11,45
65,154171,15,60
23,176486,10,25
63,167967,14,46
40,186916,13,40
23,201682,13,35
29,78261,9,40
36,112264,9,50
38,102945,13,52
30,26543,13,40
29,204516,14,15
51,282549,9,40
25,509866,9,78
26,269060,13,40
23,60331,10,60
43,208277,14,45
26,214303,13,50
52,204226,9,45
51,241346,9,43
69,185691,7,20
28,175431,5,40
51,245873,10,40
30,248584,10,40
37,259882,11,6
60,195453,11,60
46,103538,15,65
47,431515,11,40
18,28648,7,40
22,264738,9,42
36,317040,11,54
26,190027,6,30
49,146268,10,40
50,126566,9,40
47,287828,13,40
43,108945,10,38
43,160369,6,25
35,475324,13,45
42,367533,6,43
49,136455,13,45
38,174717,13,50
59,50929,10,60
24,217961,10,40
49,218676,10,43
22,187538,6,40
53,152373,10,48
22,43646,9,40
45,30289,8,40
46,116635,13,36
50,98975,13,40
22,52596,10,8
61,119986,13,50
52,347519,13,55
42,32546,15,40
61,411652,8,40
35,194591,10,40
38,201454,10,40
24,137876,9,50
26,97698,14,32
43,293535,13,40
56,196307,16,40
20,179423,10,40
33,128016,9,40
41,303510,9,40
40,86912,16,50
66,97847,13,50
34,324654,9,40
29,351731,10,40
22,242912,9,35
53,53812,10,54
41,67671,14,50
37,271767,13,48
40,105717,14,35
18,334026,7,25
33,348152,9,40
19,138760,9,40
49,189462,9,40
40,207578,9,50
40,316820,4,40
71,183678,15,16
65,144822,5,45
19,269991,9,40
49,315998,13,50
40,199303,9,40
35,434114,9,40
41,37848,9,25
58,169611,9,40
31,45781,14,50
38,282753,11,40
21,260847,10,30
26,62438,13,40
36,211022,11,40
42,183384,10,40
50,202044,13,45
31,117507,9,45
27,47907,13,48
41,192712,9,40
25,104097,14,40
23,342769,13,20
18,137646,7,15
24,163665,9,40
46,140219,14,55
57,346963,13,40
36,114988,9,40
39,67187,9,40
53,141388,9,40
30,165686,13,40
44,62258,7,40
51,87205,13,20
35,72338,9,56
25,134821,9,40
56,134286,10,45
43,184099,12,40
32,104509,9,25
25,130397,6,40
33,67482,11,99
34,181091,13,45
43,119721,13,40
30,206322,9,73
21,43475,9,40
47,241832,5,40
20,285671,9,25
45,1366120,11,8
32,252752,14,60
23,26248,9,40
43,170230,14,40
42,54202,13,50
61,32423,9,40
36,282602,11,40
32,295117,13,40
47,166181,10,48
61,219886,10,40
35,133935,13,40
47,216657,9,60
46,164023,10,70
30,104223,9,32
36,414683,13,40
59,197290,5,40
22,50058,10,35
64,106538,14,50
23,209483,13,50
75,165968,11,30
43,122975,9,21
22,121471,7,40
42,222884,13,55
26,89389,10,40
62,138157,9,12
56,229525,5,40
23,200677,6,40
59,153484,13,50
27,163942,9,35
25,193773,9,35
46,202560,9,40
31,179013,9,40
36,107410,9,40
70,334666,9,12
20,126822,10,15
19,29798,8,20
44,187322,13,40
39,186934,13,40
41,120277,13,40
53,123092,9,40
63,169983,7,30
42,145711,14,50
30,390879,11,36
33,275369,4,35
39,388023,9,38
57,337895,13,40
49,110172,9,40
41,244945,10,40
38,69306,10,40
19,104844,10,15
35,194809,7,40
17,132755,7,15
30,340917,9,40
46,102569,14,65
34,112212,9,40
20,229414,9,30
51,98791,10,40
31,212235,10,45
43,361280,6,42
20,179423,10,8
28,149734,9,52
52,29658,9,40
32,202952,9,40
43,173316,12,40
25,206343,9,40
55,95149,10,99
54,68684,9,44
22,263670,9,80
28,162551,4,48
35,139647,10,40
30,111415,9,55
24,109869,10,40
25,159732,13,40
48,165484,10,65
35,168817,9,40
54,88019,10,55
46,196858,14,35
24,161638,9,40
25,44216,9,35
46,270565,11,60
42,280410,9,40
58,194068,14,50
31,128567,9,40
26,184026,10,50
31,54929,10,60
32,343789,9,55
29,115677,13,40
44,316120,15,40
47,192793,16,40
23,215624,10,40
27,411950,10,40
22,139190,9,50
32,167049,8,40
50,157043,7,40
26,107827,9,25
45,193451,10,45
53,200190,14,55
44,139338,8,40
21,132320,7,35
79,97082,8,45
32,30271,10,30
45,129336,14,45
52,361875,10,50
40,182460,14,38
48,207058,9,37
18,267965,7,15
29,162551,14,40
62,210935,9,20
47,213668,15,50
44,121352,10,50
56,187487,9,48
36,285865,12,32
19,124486,8,20
20,169600,10,12
36,168894,11,40
28,148429,9,40
53,386773,9,40
35,116541,14,44
43,130126,13,50
35,189623,16,45
48,168283,10,45
29,181280,9,40
56,318329,9,40
32,188246,9,62
43,125461,13,55
35,27408,9,50
20,175069,10,40
44,38876,9,40
32,235124,11,40
54,206369,9,50
34,175761,13,60
32,116677,9,40
48,128796,12,40
46,110015,4,75
51,126010,9,40
24,189749,7,40
32,211743,13,45
27,68393,13,40
44,278476,10,60
59,160631,13,60
38,277022,10,40
19,188669,10,25
57,57071,10,40
49,83622,12,40
36,172104,15,40
35,292472,16,40
19,162954,8,20
23,198996,9,40
46,162187,13,40
30,47085,6,40
34,386877,9,40
29,126399,9,32
39,80324,10,62
20,224640,10,40
33,127215,10,48
58,154950,13,40
54,179291,10,56
33,422960,10,60
66,214469,9,13
30,176123,6,40
17,142457,7,20
33,144064,13,50
27,167737,10,48
26,76900,13,40
50,462966,6,8
34,113198,12,28
28,51461,13,40
47,137354,10,40
25,27142,10,40
50,195784,8,40
27,165519,9,40
32,207668,9,50
47,125120,13,50
59,109638,9,40
24,130534,13,40
45,246431,13,30
47,216999,9,45
30,151001,3,40
44,31251,4,40
26,176795,13,40
36,51089,13,60
22,71864,10,35
55,750972,4,41
19,118352,10,16
36,185325,9,37
26,252406,9,40
20,233624,9,40
30,399522,7,40
39,216129,12,35
51,196501,13,50
55,156797,10,40
40,142444,13,45
60,152369,11,60
21,249957,9,40
28,22422,9,40
37,24342,10,38
29,95465,9,42
44,443040,9,40
43,323713,9,40
44,210534,3,40
32,248584,9,40
21,206891,4,38
24,275691,7,39
60,33266,9,40
74,145463,2,15
41,129865,9,40
38,298841,10,45
36,201519,13,40
46,29696,9,40
41,121718,11,48
49,107425,14,35
37,147258,5,50
48,195949,10,42
23,201682,13,40
33,184016,9,40
37,334314,9,40
27,103524,9,40
47,60267,13,38
30,187560,13,40
46,285750,9,55
60,178792,9,40
56,335605,9,50
20,163003,9,15
62,116812,10,40
26,160300,9,40
19,247679,9,45
42,173590,10,40
35,178322,11,50
44,180609,10,42
55,212448,9,40
37,315291,13,40
63,187919,7,30
41,182108,16,40
67,105216,10,16
44,322391,7,30
34,261023,10,38
44,265266,6,40
39,146091,13,20
25,69847,13,40
52,174752,9,60
34,108247,15,55
45,191776,14,42
36,49626,9,40
30,114691,13,40
55,144084,6,40
25,255647,9,25
20,334633,9,40
51,180807,10,40
26,177147,9,40
34,305619,9,40
37,538443,9,40
41,230020,9,40
22,113062,13,40
33,209900,10,20
27,240809,10,56
23,267471,8,25
29,253801,9,40
23,227070,10,48
68,154897,9,30
27,215014,9,35
33,361497,9,40
53,134793,10,50
57,180779,13,40
38,368140,13,50
29,233168,13,46
18,186954,7,20
60,204062,14,48
37,191779,10,40
60,165517,10,40
27,188576,13,40
25,252752,10,45
36,203836,10,50
54,54377,14,40
18,192409,10,20
21,74538,10,25
26,282142,11,40
20,34310,10,20
25,397317,12,40
39,126675,14,50
58,94345,9,40
66,47358,6,40
19,331556,6,40
27,191230,10,25
35,24106,10,40
64,161926,9,8
38,73715,10,60
44,157217,12,40
29,197288,9,40
41,88368,9,50
49,65087,14,50
63,165667,9,40
24,50341,13,40
49,204629,13,40
51,142835,7,40
39,112284,14,40
45,140644,16,45
36,163237,12,40
45,189792,14,40
43,37402,14,25
65,146454,14,4
36,195516,9,40
47,233511,14,60
41,171351,10,40
36,52532,16,50
24,267706,10,45
36,186415,9,65
31,91666,9,60
18,181755,9,30
37,359796,10,40
24,263498,7,40
62,77884,3,40
27,346406,13,50
60,131681,13,50
41,112181,13,12
49,118701,9,40
27,328518,11,30
31,97453,9,40
59,122283,15,40
30,103596,9,99
44,172479,9,60
36,35945,4,45
48,287480,14,40
31,159123,13,60
23,176486,11,36
21,57298,10,15
26,152855,9,40
40,272343,9,40
31,90409,10,35
60,101110,11,40
58,140363,9,36
28,142712,10,40
58,242670,9,40
51,96062,10,40
56,191917,12,40
38,192939,9,50
44,101593,13,60
46,273771,9,40
28,263128,10,60
52,183618,9,40
42,154374,9,50
21,148294,9,20
42,187795,10,55
43,167599,7,25
58,204021,9,40
42,195897,4,40
28,116372,13,60
20,238917,7,32
39,257942,9,40
43,173316,10,40
52,48343,11,40
24,283872,10,20
26,41521,9,35
40,132222,10,50
46,219293,9,80
27,179565,13,37
34,202450,9,50
47,188610,9,48
47,192894,9,50
34,112139,9,40
26,181655,11,45
35,239409,6,50
34,342709,14,40
63,28612,9,70
40,29841,13,40
53,55139,14,40
43,115562,9,40
37,52221,7,40
42,149909,10,25
30,190040,13,40
24,197731,9,49
67,364862,9,30
69,114801,9,20
50,67794,9,60
26,141838,13,40
34,258675,9,40
27,204515,13,36
40,163455,10,55
33,23871,12,32
64,254797,10,40
56,329059,9,40
55,156089,10,40
51,146325,16,40
25,200318,9,60
38,147258,9,40
41,33310,9,40
32,62374,11,40
65,173674,9,14
53,153486,10,50
42,120539,13,50
32,349365,10,65
33,511289,11,48
35,91839,13,20
36,179666,8,40
47,34845,9,60
48,30840,10,45
29,148550,9,40
22,409230,8,40
46,117605,5,35
26,106812,11,38
17,33138,8,40
25,230292,9,40
53,231919,9,45
37,286730,10,40
64,114650,5,40
35,223514,13,40
39,454915,9,40
49,268234,6,40
26,163189,10,40
20,81145,10,25
36,240323,9,17
33,198452,12,45
35,190895,9,40
51,100653,9,8
42,180318,6,35
24,278155,10,30
35,215419,10,40
54,135388,9,40
44,222978,9,40
39,33983,10,40
54,271160,11,40
39,174343,5,40
53,229465,14,55
25,213385,9,40
23,306868,13,40
67,116517,13,35
40,125461,11,42
46,58683,13,55
27,137645,13,40
20,279538,7,35
45,281565,9,50
33,168030,10,21
64,174826,9,40
70,280639,9,20
20,219835,10,30
50,767403,9,40
27,218184,10,40
65,113323,12,40
17,32607,6,20
20,33221,10,25
70,243436,5,45
18,127388,8,25
34,191834,11,48
50,204838,9,38
59,127728,10,40
58,322013,9,40
24,427686,2,40
43,345789,13,50
18,126142,6,30
52,186117,9,56
39,160916,12,45
24,128477,14,40
43,154374,10,60
49,288548,14,50
30,234824,9,72
32,173998,10,60
27,51025,9,40
46,123598,10,48
36,186035,10,60
39,174368,9,40
23,236804,7,40
35,26987,9,40
53,123429,10,60
28,136077,6,40
43,183273,14,32
31,1033222,13,40
